facilityid,name,address,city,county,state,address,county_state,zip,capacity,type,securelvl,status,ice_facility,latitude,longitude,historical_90,slow_90,no_90,rapid_90,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_RISKS,WFIR_RISKR
10004663,WINNEBAGO COUNTY JUVENILE DETENTION CENTER,5350 NORTHROCK DRIVE,ROCKFORD,WINNEBAGO,IL,5350 NORTHROCK DRIVE ROCKFORD IL 61103,WINNEBAGO_IL,61103,48,COUNTY,JUVENILE,OPEN,N,42.266328,-89.080291,19.0238,57.7857,87.0119,51.2024,2095.645447,2.365125868,Very Low,2.254695968,Very Low
10004688,WOODFORD COUNTY CORRECTIONAL FACILITY,111 EAST COURT STREET,EUREKA,WOODFORD,IL,111 EAST COURT STREET EUREKA IL 61530,WOODFORD_IL,61530,86,COUNTY,NOT AVAILABLE,OPEN,N,40.719706,-89.277269,29.6593,76.6813,103.33,70.5934,218.2271359,1.112716615,Very Low,0.675751456,Very Low
10006135,ADAMS COUNTY JAIL,911 W PEACEKEEPERS WAY,DECATUR,ADAMS,IN,911 W PEACEKEEPERS WAY DECATUR IN 46733,ADAMS_IN,46733,50,COUNTY,NOT AVAILABLE,OPEN,N,40.828397,-84.931558,18.9643,64.0893,93.9464,56.5893,0.16508727,0.101387913,Very Low,0.09289668,Very Low
10001836,ALLEN COUNTY JAIL,417 S CALHOUN ST,FT WAYNE,ALLEN,IN,417 S CALHOUN ST FT WAYNE IN 46802,ALLEN_IN,46802,50,COUNTY,NOT AVAILABLE,OPEN,N,41.083202,-85.140524,17.9739,61.5391,91.5826,54.1478,20.07829517,0.502331717,Very Low,0.413356177,Very Low
10004898,NORTHEAST JUVENILE CORRECTIONAL FACILITY,7117 VENTURE LN,FT. WAYNE,ALLEN,IN,7117 VENTURE LN FT. WAYNE IN 46818,ALLEN_IN,46818,50,STATE,JUVENILE,CLOSED,N,41.144226,-85.185563,17.9739,61.5391,91.5826,54.1478,20.07829517,0.502331717,Very Low,0.413356177,Very Low
10004897,ALLEN COUNTY WORK RELEASE CENTER,12103 LIMA RD,FORT WAYNE,ALLEN,IN,12103 LIMA RD FORT WAYNE IN 46818,ALLEN_IN,46818,104,COUNTY,MINIMUM,OPEN,N,41.128267,-85.157542,17.9739,61.5391,91.5826,54.1478,20.07829517,0.502331717,Very Low,0.413356177,Very Low
10004899,ALLEN COUNTY JUVENILE CENTER,2929 WELLS ST,FORT WAYNE,ALLEN,IN,2929 WELLS ST FORT WAYNE IN 46808,ALLEN_IN,46808,140,COUNTY,JUVENILE,OPEN,N,41.103893,-85.14756,17.9739,61.5391,91.5826,54.1478,20.07829517,0.502331717,Very Low,0.413356177,Very Low
10001848,BARTHOLOMEW COUNTY JAIL,543 2ND ST,COLUMBUS,BARTHOLOMEW,IN,543 2ND ST COLUMBUS IN 47201,BARTHOLOMEW_IN,47201,50,COUNTY,NOT AVAILABLE,OPEN,N,39.200195,-85.924258,29.4493,79.0145,108.623,72.2609,1105.31045,1.91092253,Very Low,1.301682935,Very Low
10006743,BARTHOLOMEW COUNTY JUVENILE DETENTION FACILITY,2350 ILLINOIS ST,COLUMBUS,BARTHOLOMEW,IN,2350 ILLINOIS ST COLUMBUS IN 47201,BARTHOLOMEW_IN,47201,38,COUNTY,JUVENILE,OPEN,N,39.195791,-85.894082,29.4493,79.0145,108.623,72.2609,1105.31045,1.91092253,Very Low,1.301682935,Very Low
10005613,BENTON COUNTY JAIL,105 SOUTH LINCOLN AVE,FOWLER,BENTON,IN,105 SOUTH LINCOLN AVE FOWLER IN 47944,BENTON_IN,47944,43,COUNTY,NOT AVAILABLE,OPEN,N,40.617221,-87.316041,22.4394,69.7424,99.303,62.9697,3.652012279,0.284615839,Very Low,0.234683847,Very Low
10005617,BLACKFORD COUNTY JAIL,64 N 500 E,HARTFORD CITY,BLACKFORD,IN,64 N 500 E HARTFORD CITY IN 47348,BLACKFORD_IN,47348,50,COUNTY,NOT AVAILABLE,OPEN,N,40.454786,-85.37133,16.2,61.2333,92.3667,53.7333,0,0,No Expected Annual Losses,0,No Rating
10004911,BOONE COUNTY JAIL,1905 INDIANAPOLIS AVE,LEBANON,BOONE,IN,1905 INDIANAPOLIS AVE LEBANON IN 46052,BOONE_IN,46052,221,COUNTY,NOT AVAILABLE,OPEN,N,40.035621,-86.454192,21,69.3788,99.697,62.3485,53.28422346,0.695474486,Very Low,0.257948153,Very Low
10006274,BROWN COUNTY JAIL,55 E STATE RD 46,NASHVILLE,BROWN,IN,55 E STATE RD 46 NASHVILLE IN 47448,BROWN_IN,47448,50,COUNTY,NOT AVAILABLE,OPEN,N,39.210522,-86.244885,28.7755,78.3878,108.224,71.6531,11.29442546,0.414670401,Very Low,0.401160275,Very Low
10005612,CARROLL COUNTY JAIL,310 WEST MAIN ST,DELPHI,CARROLL,IN,310 WEST MAIN ST DELPHI IN 46923,CARROLL_IN,46923,50,COUNTY,NOT AVAILABLE,OPEN,N,40.584868,-86.676767,22.1786,69.9107,99.8571,63.0357,4.978267157,0.315578728,Very Low,0.231088138,Very Low
10004903,LOGANSPORT JUVENILE CORRECTIONAL FACILITY,1118 S STATE RD 25,LOGANSPORT,CASS,IN,1118 S STATE RD 25 LOGANSPORT IN 46947,CASS_IN,46947,92,STATE,JUVENILE,OPEN,N,40.7505,-86.362918,19.4688,65.4688,95.5313,58.4531,7.62160354,0.363717145,Very Low,0.365390453,Very Low
10006744,CASS COUNTY JAIL,100 COURT PARK,LOGANSPORT,CASS,IN,100 COURT PARK LOGANSPORT IN 46947,CASS_IN,46947,50,COUNTY,NOT AVAILABLE,OPEN,N,40.754467,-86.366807,19.4688,65.4688,95.5313,58.4531,7.62160354,0.363717145,Very Low,0.365390453,Very Low
10006745,CASS/PULASKI COMMUNITY CORRECTIONS,520 HIGH STREET,LOGANSPORT,CASS,IN,520 HIGH STREET LOGANSPORT IN 46947,CASS_IN,46947,50,COUNTY,NOT AVAILABLE,OPEN,N,40.760349,-86.342637,19.4688,65.4688,95.5313,58.4531,7.62160354,0.363717145,Very Low,0.365390453,Very Low
10001850,CLEMENTINE B. BARTHOLD JUVENILE DETENTION CENTER,609 MEIGS AVE,JEFFERSONVILLE,CLARK,IN,609 MEIGS AVE JEFFERSONVILLE IN 47130,CLARK_IN,47130,14,COUNTY,JUVENILE,OPEN,N,38.283357,-85.739428,40.6452,91.1774,119.742,84.5484,13.92236779,0.444616958,Very Low,0.350214425,Very Low
10004930,MICHAEL L. BECHER ADULT CORRECTIONAL COMPLEX,501 E COURT AVE,JEFFERSONVILLE,CLARK,IN,501 E COURT AVE JEFFERSONVILLE IN 47130,CLARK_IN,47130,197,COUNTY,NOT AVAILABLE,OPEN,N,38.277286,-85.736925,40.6452,91.1774,119.742,84.5484,13.92236779,0.444616958,Very Low,0.350214425,Very Low
10001074,HENRYVILLE CORRECTIONAL FACILITY,1504 SCHLAMN LAKE RD,HENRYVILLE,CLARK,IN,1504 SCHLAMN LAKE RD HENRYVILLE IN 47126,CLARK_IN,47126,168,STATE,MINIMUM,CLOSED,N,38.540759,-85.764423,40.6452,91.1774,119.742,84.5484,13.92236779,0.444616958,Very Low,0.350214425,Very Low
10006140,CLAY COUNTY JAIL,611 EAST JACKSON STREET,BRAZIL,CLAY,IN,611 EAST JACKSON STREET BRAZIL IN 47834,CLAY_IN,47834,50,COUNTY,NOT AVAILABLE,OPEN,Y,39.523722,-87.11907,32,81.0968,109.79,74.5,161.2347893,1.00593034,Very Low,0.917618705,Very Low
10005619,CLINTON COUNTY JAIL,301 EAST WALNUT ST,FRANKFORT,CLINTON,IN,301 EAST WALNUT ST FRANKFORT IN 46041,CLINTON_IN,46041,50,COUNTY,NOT AVAILABLE,OPEN,N,40.279346,-86.509033,19.7344,67.2969,97.7813,60.1563,13.53999232,0.440508671,Very Low,0.39528475,Very Low
10006143,CRAWFORD COUNTY JAIL,715 JUDICIAL PLAZA DRIVE,ENGLISH,CRAWFORD,IN,715 JUDICIAL PLAZA DRIVE ENGLISH IN 47118,CRAWFORD_IN,47118,50,COUNTY,NOT AVAILABLE,OPEN,N,38.352804,-86.446643,40.1042,89.8333,118.688,83.2917,3.607269353,0.283448728,Very Low,0.251591129,Very Low
10004929,DAVIESS COUNTY SECURITY CENTER,101 NE 4TH ST,WASHINGTON,DAVIESS,IN,101 NE 4TH ST WASHINGTON IN 47501,DAVIESS_IN,47501,312,COUNTY,NOT AVAILABLE,OPEN,N,38.65914,-87.171269,41.8529,90.5,117.809,84.0441,125.4186577,0.925129163,Very Low,0.81046994,Very Low
10004926,DEARBORN COUNTY LAW ENFORCEMENT CENTER,301 W HIGH ST,LAWRENCEBURG,DEARBORN,IN,301 W HIGH ST LAWRENCEBURG IN 47025,DEARBORN_IN,47025,200,COUNTY,NOT AVAILABLE,OPEN,N,39.09098,-84.850962,26.5833,75.4167,105.25,68.5208,37.01804131,0.615960412,Very Low,0.398234086,Very Low
10004925,DEARBORN COUNTY JUVENILE DETENTION CENTER,219 W HIGH ST,LAWRENCEBURG,DEARBORN,IN,219 W HIGH ST LAWRENCEBURG IN 47025,DEARBORN_IN,47025,20,COUNTY,JUVENILE,OPEN,N,39.090925,-84.850314,26.5833,75.4167,105.25,68.5208,37.01804131,0.615960412,Very Low,0.398234086,Very Low
10005625,DECATUR COUNTY JAIL,119 EAST RAILROAD STREET,GREENSBURG,DECATUR,IN,119 EAST RAILROAD STREET GREENSBURG IN 47240,DECATUR_IN,47240,50,COUNTY,NOT AVAILABLE,OPEN,N,39.336,-85.483475,23.5577,72.9808,103.5,65.8269,13.33051542,0.438225154,Very Low,0.354722615,Very Low
10005604,DEKALB COUNTY JAIL,215 EAST 8TH STREET,AUBURN,DEKALB,IN,215 EAST 8TH STREET AUBURN IN 46706,DEKALB_IN,46706,50,COUNTY,NOT AVAILABLE,OPEN,N,41.366379,-85.053937,17.4833,60.0667,90.3667,52.6,2.740998436,0.258653237,Very Low,0.176679664,Very Low
10002650,DELAWARE COUNTY JAIL,100 W WASHINGTON ST,MUNCIE,DELAWARE,IN,100 W WASHINGTON ST MUNCIE IN 47305,DELAWARE_IN,47305,221,COUNTY,NOT AVAILABLE,OPEN,N,40.195034,-85.387125,17.9048,64.3016,94.8254,57.1111,126.2496018,0.927167773,Very Low,1.00512747,Very Low
10004907,DELAWARE COUNTY JUVENILE DETENTION CENTER,3412 W KILGORE AVE,MUNCIE,DELAWARE,IN,3412 W KILGORE AVE MUNCIE IN 47304,DELAWARE_IN,47304,42,COUNTY,JUVENILE,OPEN,N,40.182179,-85.4265,17.9048,64.3016,94.8254,57.1111,126.2496018,0.927167773,Very Low,1.00512747,Very Low
10005635,DUBOIS COUNTY JAIL,255 BRUCKE STRASSE,JASPER,DUBOIS,IN,255 BRUCKE STRASSE JASPER IN 47546,DUBOIS_IN,47546,98,COUNTY,NOT AVAILABLE,OPEN,N,38.38474,-86.927919,39.5584,88.5974,117.234,82.026,41.91100828,0.641984228,Very Low,0.418576114,Very Low
10004892,ELKHART COUNTY CORRECTIONS CENTER,26861 C.R. 26,ELKHART,ELKHART,IN,26861 C.R. 26 ELKHART IN 46517,ELKHART_IN,46517,936,COUNTY,MAXIMUM,OPEN,N,41.682182,-85.967494,16.9861,58.6389,89.4306,51.4167,56.15242065,0.707735776,Very Low,0.650077897,Very Low
10004893,ELKHART COUNTY JUVENILE DETENTION CENTER,114 N 2ND ST,GOSHEN,ELKHART,IN,114 N 2ND ST GOSHEN IN 46526,ELKHART_IN,46526,17,COUNTY,JUVENILE,NOT AVAILABLE,N,41.594043,-85.83725,16.9861,58.6389,89.4306,51.4167,56.15242065,0.707735776,Very Low,0.650077897,Very Low
10006940,ELKHART COUNTY WORK RELEASE,201 N COTTAGE AVE,GOSHEN,ELKHART,IN,201 N COTTAGE AVE GOSHEN IN 46528,ELKHART_IN,46528,50,COUNTY,NOT AVAILABLE,OPEN,N,41.587592,-85.829076,16.9861,58.6389,89.4306,51.4167,56.15242065,0.707735776,Very Low,0.650077897,Very Low
10006139,FAYETTE COUNTY JAIL,123 WEST FOURTH STREET,CONNERSVILLE,FAYETTE,IN,123 WEST FOURTH STREET CONNERSVILLE IN 47331,FAYETTE_IN,47331,50,COUNTY,NOT AVAILABLE,OPEN,N,39.658158,-85.137722,19.0909,66.6061,97.6061,59.4545,59.89112663,0.723106862,Very Low,0.834925676,Very Low
10004932,FLOYD COUNTY JAIL,311 HAUSS SQUARE,NEW ALBANY,FLOYD,IN,311 HAUSS SQUARE NEW ALBANY IN 47150,FLOYD_IN,47150,234,COUNTY,NOT AVAILABLE,OPEN,N,38.310853,-85.825734,40.2273,90.2727,118.864,83.4091,115.240052,0.899392933,Very Low,0.716117375,Very Low
10006138,FOUNTAIN COUNTY JAIL,216 UNION STREET,COVINGTON,FOUNTAIN,IN,216 UNION STREET COVINGTON IN 47932,FOUNTAIN_IN,47932,50,COUNTY,NOT AVAILABLE,OPEN,N,40.135265,-87.397649,25.8125,74.2188,103.203,67.6875,19.63179394,0.498580151,Very Low,0.410504484,Very Low
10006141,FRANKLIN COUNTY JAIL / SHERIFF,371 MAIN STREET,BROOKVILLE,FRANKLIN,IN,371 MAIN STREET BROOKVILLE IN 47012,FRANKLIN_IN,47012,50,COUNTY,NOT AVAILABLE,OPEN,N,39.418304,-85.012602,23.3158,71.7018,102.018,64.7193,335.6656517,1.284450256,Very Low,0.791163704,Very Low
10005609,FULTON COUNTY JAIL,815 MADISON ST,ROCHESTER,FULTON,IN,815 MADISON ST ROCHESTER IN 46975,FULTON_IN,46975,35,COUNTY,NOT AVAILABLE,OPEN,N,41.065518,-86.214199,17.4545,61.5091,91.7818,54.3273,0,0,No Expected Annual Losses,0,No Rating
10004931,GIBSON COUNTY JAIL,112 E EMERSON ST,PRINCETON,GIBSON,IN,112 E EMERSON ST PRINCETON IN 47670,GIBSON_IN,47670,100,COUNTY,NOT AVAILABLE,OPEN,N,38.357426,-87.567039,49.2625,95.95,121.75,89.9875,66.45456157,0.748611661,Very Low,0.517998634,Very Low
10005615,GRANT COUNTY JAIL,214 EAST 4TH ST,MARION,GRANT,IN,214 EAST 4TH ST MARION IN 46952,GRANT_IN,46952,50,COUNTY,NOT AVAILABLE,OPEN,N,40.552218,-85.631728,18.8857,65.0286,95.3857,57.5286,7.010030218,0.353716201,Very Low,0.397284233,Very Low
10005614,GRANT COUNTY JUVENILE DETENTION CENTER,501 SOUTH ADAMS ST,MARION,GRANT,IN,501 SOUTH ADAMS ST MARION IN 46952,GRANT_IN,46952,46,COUNTY,JUVENILE,OPEN,N,40.522471,-85.658179,18.8857,65.0286,95.3857,57.5286,7.010030218,0.353716201,Very Low,0.397284233,Very Low
10005627,GREENE COUNTY JAIL,204 COUNTY ROAD 70 EAST,BLOOMFIELD,GREENE,IN,204 COUNTY ROAD 70 EAST BLOOMFIELD IN 47424,GREENE_IN,47424,50,COUNTY,NOT AVAILABLE,OPEN,N,41.656191,-85.367588,35.9529,85.2588,113.824,78.8353,259.6918774,1.179146531,Very Low,0.981062307,Very Low
10004908,HAMILTON COUNTY JAIL,18100 CUMBERLAND RD,NOBLESVILLE,HAMILTON,IN,18100 CUMBERLAND RD NOBLESVILLE IN 46060,HAMILTON_IN,46060,296,COUNTY,MAXIMUM,OPEN,N,40.052285,-85.993172,19.5079,67.4603,97.7619,60.5556,119.2554724,0.909720039,Very Low,0.201068934,Very Low
10004909,HAMILTON COUNTY JUVENILE DETENTION CENTER,18106 CUMBERLAND RD,NOBLESVILLE,HAMILTON,IN,18106 CUMBERLAND RD NOBLESVILLE IN 46060,HAMILTON_IN,46060,86,COUNTY,JUVENILE,OPEN,N,40.053013,-85.994105,19.5079,67.4603,97.7619,60.5556,119.2554724,0.909720039,Very Low,0.201068934,Very Low
10006746,HAMILTON COUNTY COMMUNITY CORRECTIONS,18104 CUMBERLAND ROAD,NOBLESVILLE,HAMILTON,IN,18104 CUMBERLAND ROAD NOBLESVILLE IN 46060,HAMILTON_IN,46060,115,COUNTY,NOT AVAILABLE,OPEN,N,40.051563,-85.994462,19.5079,67.4603,97.7619,60.5556,119.2554724,0.909720039,Very Low,0.201068934,Very Low
10004915,HANCOCK COUNTY JAIL,123 E MAIN ST,GREENFIELD,HANCOCK,IN,123 E MAIN ST GREENFIELD IN 46140,HANCOCK_IN,46140,257,COUNTY,NOT AVAILABLE,OPEN,N,39.784858,-85.767301,21,69.56,99.78,62.62,20.91202867,0.5091906,Very Low,0.299056696,Very Low
10005636,HARRISON COUNTY JAIL,1445 GARDNER LANE,CORYDON,HARRISON,IN,1445 GARDNER LANE CORYDON IN 47112,HARRISON_IN,47112,175,COUNTY,NOT AVAILABLE,OPEN,N,38.213892,-86.123058,40.8514,90.7838,119.811,84.2027,29.59035872,0.571652006,Very Low,0.391854078,Very Low
10001068,PLAINFIELD CORRECTIONAL FACILITY,727 MOON RD,PLAINFIELD,HENDRICKS,IN,727 MOON RD PLAINFIELD IN 46168,HENDRICKS_IN,46168,1696,STATE,MEDIUM,OPEN,N,39.690597,-86.37166,20.9839,69.3548,100.016,62.5,85.86042327,0.815353608,Very Low,0.328757223,Very Low
10004919,HENDRICKS COUNTY JAIL,925 E MAIN ST,DANVILLE,HENDRICKS,IN,925 E MAIN ST DANVILLE IN 46122,HENDRICKS_IN,46122,50,COUNTY,NOT AVAILABLE,OPEN,N,39.758542,-86.503938,20.9839,69.3548,100.016,62.5,85.86042327,0.815353608,Very Low,0.328757223,Very Low
10006309,HERITAGE TRAIL CORRECTIONAL FACILITY,501 WEST MAIN STREET,PLAINFIELD,HENDRICKS,IN,501 WEST MAIN STREET PLAINFIELD IN 46168,HENDRICKS_IN,46168,1066,STATE,MINIMUM,OPEN,N,39.690597,-86.37166,20.9839,69.3548,100.016,62.5,85.86042327,0.815353608,Very Low,0.328757223,Very Low
10006747,HENDRICKS COUNTY WORK RELEASE FACILITY,200 E CAMPUS BLVD,DANVILLE,HENDRICKS,IN,200 E CAMPUS BLVD DANVILLE IN 46122,HENDRICKS_IN,46122,50,COUNTY,NOT AVAILABLE,OPEN,N,39.757425,-86.502611,20.9839,69.3548,100.016,62.5,85.86042327,0.815353608,Very Low,0.328757223,Very Low
10001067,RECEPTION DIAGNOSTIC CENTER (MEN),737 MOON RD,PLAINFIELD,HENDRICKS,IN,737 MOON RD PLAINFIELD IN 46168,HENDRICKS_IN,46168,695,STATE,NOT AVAILABLE,OPEN,N,39.690597,-86.37166,20.9839,69.3548,100.016,62.5,85.86042327,0.815353608,Very Low,0.328757223,Very Low
10004912,HENRY COUNTY JAIL,127 N 12TH ST,NEW CASTLE,HENRY,IN,127 N 12TH ST NEW CASTLE IN 47362,HENRY_IN,47362,130,COUNTY,NOT AVAILABLE,OPEN,N,39.935495,-85.371636,16.0635,62.1587,93.381,55.0317,28.96578147,0.567601331,Very Low,0.506203629,Very Low
10005621,HENRY COUNTY JAIL ANNEX,1124 BROAD STREET,NEW CASTLE,HENRY,IN,1124 BROAD STREET NEW CASTLE IN 47362,HENRY_IN,47362,150,COUNTY,NOT AVAILABLE,NOT AVAILABLE,N,39.931212,-85.368691,16.0635,62.1587,93.381,55.0317,28.96578147,0.567601331,Very Low,0.506203629,Very Low
10004913,NEW CASTLE CORRECTIONAL FACILITY,1000 VAN NUYS RD,NEW CASTLE,HENRY,IN,1000 VAN NUYS RD NEW CASTLE IN 47362,HENRY_IN,47362,3100,STATE,MEDIUM,OPEN,N,39.918674,-85.369178,16.0635,62.1587,93.381,55.0317,28.96578147,0.567601331,Very Low,0.506203629,Very Low
10004904,HOWARD COUNTY CRIMINAL JUSTICE CENTER,1800 W MARKLAND AVE,KOKOMO,HOWARD,IN,1800 W MARKLAND AVE KOKOMO IN 46901,HOWARD_IN,46901,50,COUNTY,NOT AVAILABLE,OPEN,N,40.476465,-86.131737,19.8511,66.7234,96.8511,59.3191,66.25901481,0.747876661,Very Low,0.775842709,Very Low
10006748,ROBERT J KINSEY YOUTH CENTER,701 S BERKLEY ROAD,KOKOMO,HOWARD,IN,701 S BERKLEY ROAD KOKOMO IN 46901,HOWARD_IN,46901,28,COUNTY,JUVENILE,OPEN,N,40.458202,-86.155526,19.8511,66.7234,96.8511,59.3191,66.25901481,0.747876661,Very Low,0.775842709,Very Low
10004900,HUNTINGTON COUNTY JAIL,332 E STATE ST,HUNTINGTON,HUNTINGTON,IN,332 E STATE ST HUNTINGTON IN 46750,HUNTINGTON_IN,46750,99,COUNTY,NOT AVAILABLE,OPEN,N,40.880488,-85.490969,19.3929,64.7321,94.4821,57.375,3.053162029,0.268121479,Very Low,0.201949019,Very Low
10005628,JACKSON COUNTY JUVENILE DETENTION CENTER,150 EAST HIGHWAY 250,BROWNSTOWN,JACKSON,IN,150 EAST HIGHWAY 250 BROWNSTOWN IN 47220,JACKSON_IN,47220,28,COUNTY,NOT AVAILABLE,OPEN,N,38.863037,-86.021782,34.3929,84.5238,113.976,77.6667,4.826406461,0.312336654,Very Low,0.239502136,Very Low
10005629,JACKSON COUNTY JAIL / SHERIFF,150 EAST STATE ROAD 250,BROWNSTOWN,JACKSON,IN,150 EAST STATE ROAD 250 BROWNSTOWN IN 47220,JACKSON_IN,47220,50,COUNTY,NOT AVAILABLE,OPEN,N,38.874461,-86.036242,34.3929,84.5238,113.976,77.6667,4.826406461,0.312336654,Very Low,0.239502136,Very Low
10005606,JASPER COUNTY DETENTION CENTER,2171 NORTH MCKINLEY AVENUE,RENSSELAER,JASPER,IN,2171 NORTH MCKINLEY AVENUE RENSSELAER IN 47978,JASPER_IN,47978,120,COUNTY,NOT AVAILABLE,OPEN,N,40.939763,-87.150354,20.2396,65.5313,95.375,58.8958,200.2999979,1.081372457,Very Low,0.685196862,Very Low
10005607,JASPER COUNTY COMMUNITY CORRECTIONS,2420 WEST CLARK STREET,RENSSELAER,JASPER,IN,2420 WEST CLARK STREET RENSSELAER IN 47978,JASPER_IN,47978,50,COUNTY,NOT AVAILABLE,OPEN,N,40.941433,-87.184243,20.2396,65.5313,95.375,58.8958,200.2999979,1.081372457,Very Low,0.685196862,Very Low
10005616,JAY COUNTY JAIL,224 WEST WATER STREET,PORTLAND,JAY,IN,224 WEST WATER STREET PORTLAND IN 47371,JAY_IN,47371,144,COUNTY,NOT AVAILABLE,OPEN,N,40.432542,-84.98003,17.5333,63.0167,93.4833,55.55,2.044455011,0.234570922,Very Low,0.208149962,Very Low
10006545,MADISON JUVENILE CORRECTIONAL FACILITY,1130 MSH 4TH STREET,MADISON,JEFFERSON,IN,1130 MSH 4TH STREET MADISON IN 47250,JEFFERSON_IN,47250,167,STATE,JUVENILE,OPEN,N,38.74779,-85.400634,36.2593,86.0556,115.019,79.3519,2.80059992,0.260514567,Very Low,0.245756697,Very Low
10005630,JEFFERSON COUNTY JAIL,317 SOUTH WALNUT STREET,MADISON,JEFFERSON,IN,317 SOUTH WALNUT STREET MADISON IN 47350,JEFFERSON_IN,47350,50,COUNTY,NOT AVAILABLE,OPEN,N,38.779009,-85.382885,36.2593,86.0556,115.019,79.3519,2.80059992,0.260514567,Very Low,0.245756697,Very Low
10001073,MADISON CORRECTIONAL FACILITY,800 MSH BUS STOP DR,MADISON,JEFFERSON,IN,800 MSH BUS STOP DR MADISON IN 47250,JEFFERSON_IN,47250,662,STATE,MINIMUM,OPEN,N,38.746759,-85.404581,36.2593,86.0556,115.019,79.3519,2.80059992,0.260514567,Very Low,0.245756697,Very Low
10005626,JENNINGS COUNTY JAIL,925 SOUTH STATE STREET,NORTH VERNON,JENNINGS,IN,925 SOUTH STATE STREET NORTH VERNON IN 47265,JENNINGS_IN,47265,50,COUNTY,NOT AVAILABLE,OPEN,N,38.994045,-85.617945,32.8475,83.1525,112.712,76.3729,132.0217212,0.941087747,Very Low,0.710513496,Very Low
10001844,JOHNSON COUNTY JUVENILE DETENTION CENTER,1121 HOSPITAL RD,FRANKLIN,JOHNSON,IN,1121 HOSPITAL RD FRANKLIN IN 46131,JOHNSON_IN,46131,48,COUNTY,JUVENILE,OPEN,N,39.477692,-86.084887,23.3878,72.6531,103.204,65.8571,676.6122283,1.622538222,Very Low,0.987899462,Very Low
10004920,EDINBURGH CORRECTIONAL FACILITY,"P.O. BOX 470, 23RD & SCHOOLHOUSE RD",EDINBURGH,JOHNSON,IN,"P.O. BOX 470, 23RD & SCHOOLHOUSE RD EDINBURGH IN 46124",JOHNSON_IN,46124,344,STATE,MINIMUM,OPEN,N,39.348861,-85.966824,23.3878,72.6531,103.204,65.8571,676.6122283,1.622538222,Very Low,0.987899462,Very Low
10001845,JOHNSON COUNTY COMMUNITY CORRECTIONS,1071 HOSPITAL RD,FRANKLIN,JOHNSON,IN,1071 HOSPITAL RD FRANKLIN IN 46131,JOHNSON_IN,46131,50,COUNTY,MINIMUM,OPEN,N,39.477692,-86.084887,23.3878,72.6531,103.204,65.8571,676.6122283,1.622538222,Very Low,0.987899462,Very Low
10001846,JOHNSON COUNTY JAIL / LAW ENFORCEMENT CENTER,1091 HOSPITAL RD,FRANKLIN,JOHNSON,IN,1091 HOSPITAL RD FRANKLIN IN 46131,JOHNSON_IN,46131,292,COUNTY,NOT AVAILABLE,OPEN,N,39.476454,-86.076132,23.3878,72.6531,103.204,65.8571,676.6122283,1.622538222,Very Low,0.987899462,Very Low
10004928,SOUTHWEST INDIANA REGIONAL YOUTH VILLAGE,2290 SOUTH THEOBALD LANE,VINCENNES,KNOX,IN,2290 SOUTH THEOBALD LANE VINCENNES IN 47591,KNOX_IN,47591,80,STATE,JUVENILE,OPEN,N,38.64246,-87.518451,44.0588,91.7765,118.376,85.5765,2.091155276,0.236343547,Very Low,0.215835935,Very Low
10005631,KNOX COUNTY SHERIFF'S DEPARTMENT,2375 S OLD DECKER ROAD,VINCENNES,KNOX,IN,2375 S OLD DECKER ROAD VINCENNES IN 47591,KNOX_IN,47591,50,COUNTY,NOT AVAILABLE,OPEN,N,38.640799,-87.526412,44.0588,91.7765,118.376,85.5765,2.091155276,0.236343547,Very Low,0.215835935,Very Low
10004896,KOSCIUSKO COUNTY JAIL,221 W MAIN ST,WARSAW,KOSCIUSKO,IN,221 W MAIN ST WARSAW IN 46580,KOSCIUSKO_IN,46580,294,COUNTY,NOT AVAILABLE,OPEN,N,41.238848,-85.858956,15.4725,57.8571,88.8571,50.4176,97.79811429,0.851514045,Very Low,0.569313714,Very Low
10006749,PIERCETON WOODS ACADEMY DETENTION CENTER,27 PEQUIGNOT DR,PIERCETON,KOSCIUSKO,IN,27 PEQUIGNOT DR PIERCETON IN 46562,KOSCIUSKO_IN,46562,9,STATE,JUVENILE,OPEN,N,41.20448,-85.69211,15.4725,57.8571,88.8571,50.4176,97.79811429,0.851514045,Very Low,0.569313714,Very Low
10006750,LAGRANGE COUNTY JAIL,0875 S SR 9,LAGRANGE,LAGRANGE,IN,0875 S SR 9 LAGRANGE IN 46761,LAGRANGE_IN,46761,50,COUNTY,NOT AVAILABLE,OPEN,N,41.642627,-85.426487,13.7576,53.4848,84.6061,46.1667,40.64065777,0.635431244,Very Low,0.707609594,Very Low
10004891,LAKE COUNTY JAIL,2293 N MAIN ST,CROWN POINT,LAKE,IN,2293 N MAIN ST CROWN POINT IN 46307,LAKE_IN,46307,1085,COUNTY,NOT AVAILABLE,OPEN,N,41.448076,-87.368552,19.7111,62.6667,92.7,56.0444,4992.723236,3.158838963,Very Low,3.184350474,Very Low
10004890,LAKE COUNTY JUVENILE JUSTICE COMPLEX,3000 W 93RD AVE,CROWN POINT,LAKE,IN,3000 W 93RD AVE CROWN POINT IN 46307,LAKE_IN,46307,144,COUNTY,JUVENILE,OPEN,N,41.450582,-87.371954,19.7111,62.6667,92.7,56.0444,4992.723236,3.158838963,Very Low,3.184350474,Very Low
