Facility ID,Facility Name,Address,City,ZIP Code,CountyName,State,county_state,address,HBIPS-2 Measure Description,HBIPS-2 Overall Rate Per 1000,HBIPS-2 Overall Num,HBIPS-2 Overall Den,HBIPS-3 Measure Description,HBIPS-3 Overall Rate Per 1000,HBIPS-3 Overall Num,HBIPS-3 Overall Den,geolocated-address,latitude-comma,longitude-comma,latitude,longitude, historical_90 , slow_90 , no_90 , rapid_90 ,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_RISKS,WFIR_RISKR
60010,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,80524,LARIMER,CO,LARIMER_CO,1024 S LEMAY AVE FORT COLLINS CO 80524,Hours of physical-restraint use,0.13,28.37,9382,Hours of seclusion use,0.58,131.01,9382,"1024 S Lemay Ave, Fort Collins, CO, USA","4,057,177","-105,055,571",40.57177,-105.055571,0.333333,5.941919,20.9899,4.426768,3518048.376,28.10922841,Relatively High,16.80883835,Relatively Moderate
60011,DENVER HEALTH & HOSPITAL AUTHORITY,777 BANNOCK ST,DENVER,80204,DENVER,CO,DENVER_CO,777 BANNOCK ST DENVER CO 80204,Hours of physical-restraint use,0.58,254.92,18221,Hours of seclusion use,1.19,518.82,18221,"777 Bannock Street, Denver, CO, USA","39,728,464","-104,990,709",39.728464,-104.990709,5.032258,37.96774,76.06451,31.35484,8782.497493,3.813183165,Very Low,3.373427002,Very Low
60020,"PARKVIEW MEDICAL CENTER, INC",400 W 16TH ST,PUEBLO,81003,PUEBLO,CO,PUEBLO_CO,400 W 16TH ST PUEBLO CO 81003,Hours of physical-restraint use,0.52,46.45,3713,Hours of seclusion use,0.35,30.8,3713,"400 West 16Th Street, Pueblo, CO, USA","38,282,103","-104,612,684",38.282103,-104.612684,15.61968,55.57181,90.43883,48.96809,649383.8731,16.00474731,Relatively Moderate,19.42518831,Relatively Moderate
60027,BOULDER COMMUNITY HEALTH,4747 ARAPAHOE AVE,BOULDER,80303,BOULDER,CO,BOULDER_CO,4747 ARAPAHOE AVE BOULDER CO 80303,Hours of physical-restraint use,0.13,10.97,3490,Hours of seclusion use,1.26,105.37,3490,"4747 Arapahoe Avenue, Boulder, CO, USA","4,001,617","-10,523,668",40.01617,-105.23668,1.895161,16.19355,37.79032,13.03226,4004288.153,29.34878294,Relatively High,12.85552493,Relatively Low
60030,MCKEE MEDICAL CENTER,2000 BOISE AVE,LOVELAND,80538,LARIMER,CO,LARIMER_CO,2000 BOISE AVE LOVELAND CO 80538,Hours of physical-restraint use,0.1,7.52,3000,Hours of seclusion use,0.83,59.8,3000,"Boise Avenue, Loveland, CO, USA","40,413,911","-105,053,631",40.413911,-105.053631,0.333333,5.941919,20.9899,4.426768,3518048.376,28.10922841,Relatively High,16.80883835,Relatively Moderate
60044,COLORADO PLAINS MEDICAL CENTER,1000 LINCOLN ST,FORT MORGAN,80701,MORGAN,CO,MORGAN_CO,1000 LINCOLN ST FORT MORGAN CO 80701,Hours of physical-restraint use,0,0,3144,Hours of seclusion use,0,0,3144,"1000 Lincoln St, Fort Morgan, CO, USA","40,260,395","-103,795,595",40.260395,-103.795595,14.60829,53.23502,85.76037,47.31337,2872.406208,2.627223022,Very Low,2.769172519,Very Low
60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,DENVER,80210,DENVER,CO,DENVER_CO,2525 S DOWNING ST DENVER CO 80210,Hours of physical-restraint use,0.04,43.98,41033,Hours of seclusion use,0.03,33.67,41033,"2525 S Downing St, Denver, CO, USA","39,670,055","-104,974,899",39.670055,-104.974899,5.032258,37.96774,76.06451,31.35484,8782.497493,3.813183165,Very Low,3.373427002,Very Low
60100,AURORA SOUTH HOSPITAL AND MEDICAL CENTER,1501 S POTOMAC ST,AURORA,80012,ARAPAHOE,CO,ARAPAHOE_CO,1501 S POTOMAC ST AURORA CO 80012,Hours of physical-restraint use,0,0,6399,Hours of seclusion use,0.11,17.1,6399,"1501 South Potomac Street, Aurora District, CO, USA","39,689,274","-104,831,851",39.689274,-104.831851,5.768595,37.97521,74.4876,31.92562,17189.40007,4.769818957,Very Low,3.294136837,Very Low
64001,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO-PSYCH,1600 W 24TH ST,PUEBLO,81003,PUEBLO,CO,PUEBLO_CO,1600 W 24TH ST PUEBLO CO 81003,Hours of physical-restraint use,0.49,1786.01,150885,Hours of seclusion use,1.41,5121.78,150885,"1600 West 24Th Street, Pueblo, CO, USA","38,289,205","-104,630,498",38.289205,-104.630498,15.61968,55.57181,90.43883,48.96809,649383.8731,16.00474731,Relatively Moderate,19.42518831,Relatively Moderate
64003,COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,3520 W OXFORD AVE,DENVER,80236,DENVER,CO,DENVER_CO,3520 W OXFORD AVE DENVER CO 80236,Hours of physical-restraint use,0.06,39.96,28366,Hours of seclusion use,0.12,84.08,28366,"3520 W Oxford Ave, Denver, CO, USA","39,641,003","-105,032,593",39.641003,-105.032593,5.032258,37.96774,76.06451,31.35484,8782.497493,3.813183165,Very Low,3.373427002,Very Low
64007,CENTENNIAL PEAKS HOSPITAL,2255 S 88TH ST,LOUISVILLE,80027,BOULDER,CO,BOULDER_CO,2255 S 88TH ST LOUISVILLE CO 80027,Hours of physical-restraint use,0.08,56.15,27609,Hours of seclusion use,0.11,76.18,27609,"2255 South 88th Street, Louisville, CO, USA","39,951,559","-105,148,392",39.951559,-105.148392,1.895161,16.19355,37.79032,13.03226,4004288.153,29.34878294,Relatively High,12.85552493,Relatively Low
64009,CEDAR SPRINGS HOSPITAL,2135 SOUTHGATE RD,COLORADO SPRINGS,80906,ELPASO,CO,ELPASO_CO,2135 SOUTHGATE RD COLORADO SPRINGS CO 80906,Hours of physical-restraint use,0.12,55.17,19841,Hours of seclusion use,0.11,52.4,19841,"Southgate Road, Colorado Springs, CO, USA","38,806,373","-104,821,536",38.806373,-104.821536,0.910714,15.69345,46.52083,11.99107,4955197.847,31.50905091,Relatively High,20.47800907,Relatively Moderate
64023,"WEST SPRINGS HOSPITAL, INC",515 28 3/4 RD,GRAND JUNCTION,81501,MESA,CO,MESA_CO,515 28 3/4 RD GRAND JUNCTION CO 81501,Hours of physical-restraint use,0.05,20,15322,Hours of seclusion use,0.9,331,15322,"515 28 3/4 Road, Grand Junction, CO, USA","39,079,211","-108,520,324",39.079211,-108.520324,4.588349,24.72816,50.93398,20.1165,809472.7691,17.22459702,Relatively Moderate,14.81560459,Relatively Moderate
64024,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,8565 S POPLAR WAY,LITTLETON,80130,DOUGLAS,CO,DOUGLAS_CO,8565 S POPLAR WAY LITTLETON CO 80130,Hours of physical-restraint use,0.07,35.5,20845,Hours of seclusion use,0.13,63.25,20845,"Littleton, CO, USA","39,585,202","-105,008,655",39.585202,-105.008655,0.286885,13.77049,46,10.01639,2200469.744,24.0392062,Relatively Moderate,0.466370108,Very Low
64026,PEAK VIEW BEHAVIORAL HEALTH,7353 SISTERS GROVE,COLORADO SPRINGS,80923,ELPASO,CO,ELPASO_CO,7353 SISTERS GROVE COLORADO SPRINGS CO 80923,Hours of physical-restraint use,Not Available,Not Available,Not Available,Hours of seclusion use,Not Available,Not Available,Not Available,"Colorado Springs, CO, USA","38,875,356","-104,813,228",38.875356,-104.813228,0.910714,15.69345,46.52083,11.99107,4955197.847,31.50905091,Relatively High,20.47800907,Relatively Moderate
64028,DENVER SPRINGS,8835 AMERICAN WY,ENGLEWOOD,80112,ARAPAHOE,CO,ARAPAHOE_CO,8835 AMERICAN WY ENGLEWOOD CO 80112,Hours of physical-restraint use,0.04,23.75,26291,Hours of seclusion use,0.03,21.82,26291,"Englewood, CO, USA","39,640,813","-104,991,667",39.640813,-104.991667,5.768595,37.97521,74.4876,31.92562,17189.40007,4.769818957,Very Low,3.294136837,Very Low
70002,ST FRANCIS HOSPITAL & MEDICAL CENTER,114 WOODLAND STREET,HARTFORD,6105,HARTFORD,CT,HARTFORD_CT,114 WOODLAND STREET HARTFORD CT 6105,Hours of physical-restraint use,0.6,112.5,7797,Hours of seclusion use,0.36,66.62,7797,"114 Woodland Street, Canton, CT, USA","41,775,082","-72,699,194",41.775082,-72.699194,11.58475,43.55932,74.59322,36.95763,15049.87305,4.563092449,Very Low,3.845986073,Very Low
70004,SHARON HOSPITAL,50 HOSPITAL HILL ROAD,SHARON,6069,LITCHFIELD,CT,LITCHFIELD_CT,50 HOSPITAL HILL ROAD SHARON CT 6069,Hours of physical-restraint use,0,0.07,7461,Hours of seclusion use,0,0,7461,"Hospital Hill Road, Sharon, CT, USA","41,880,002","-73,482,572",41.880002,-73.482572,5.743243,30.81081,62.04054,24.70946,14067.27679,4.461542144,Very Low,2.867676411,Very Low
70005,WATERBURY HOSPITAL,64 ROBBINS ST,WATERBURY,6721,NEWHAVEN,CT,NEWHAVEN_CT,64 ROBBINS ST WATERBURY CT 6721,Hours of physical-restraint use,0.18,21.03,4879,Hours of seclusion use,0.14,16.7,4879,"64 Robbins St, Waterbury, CT, USA","4,156,187","-73,060,708",41.56187,-73.060708,11.7449,43.40816,75,36.72449,5495.906948,3.261580579,Very Low,2.884972682,Very Low
70008,JOHNSON MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,6076,TOLLAND,CT,TOLLAND_CT,201 CHESTNUT HILL ROAD STAFFORD SPRINGS CT 6076,Hours of physical-restraint use,0.04,2.8,3132,Hours of seclusion use,0.23,17.5,3132,"Stafford Springs, CT, USA","41,957,755","-72,307,871",41.957755,-72.307871,6.338235,32.32353,62.94118,26.23529,8958.595691,3.838500791,Very Low,1.439898721,Very Low
70010,BRIDGEPORT HOSPITAL,267 GRANT STREET,BRIDGEPORT,6610,FAIRFIELD,CT,FAIRFIELD_CT,267 GRANT STREET BRIDGEPORT CT 6610,Hours of physical-restraint use,1.14,364.36,13339,Hours of seclusion use,0,0,13339,"267 Grant Street, Bridgeport, CT, USA","41,189,188","-73,166,922",41.189188,-73.166922,14.88889,48.36111,79.86111,41.74074,2367.4606,2.463254258,Very Low,1.343747996,Very Low
70011,CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD ST,TORRINGTON,6790,LITCHFIELD,CT,LITCHFIELD_CT,540 LITCHFIELD ST TORRINGTON CT 6790,Hours of physical-restraint use,0.36,45.38,5263,Hours of seclusion use,0,0,5263,"540 Litchfield Street, Torrington, CT, USA","41,791,996","-73,134,271",41.791996,-73.134271,5.743243,30.81081,62.04054,24.70946,14067.27679,4.461542144,Very Low,2.867676411,Very Low
70016,SAINT MARY'S HOSPITAL,56 FRANKLIN STEET,WATERBURY,6706,NEWHAVEN,CT,NEWHAVEN_CT,56 FRANKLIN STEET WATERBURY CT 6706,Hours of physical-restraint use,0.1,5.5,2390,Hours of seclusion use,0,0,2390,"Waterbury, CT, USA","41,556,533","-73,037,159",41.556533,-73.037159,11.7449,43.40816,75,36.72449,5495.906948,3.261580579,Very Low,2.884972682,Very Low
70020,MIDDLESEX HOSPITAL,28 CRESCENT ST,MIDDLETOWN,6457,MIDDLESEX,CT,MIDDLESEX_CT,28 CRESCENT ST MIDDLETOWN CT 6457,Hours of physical-restraint use,0.41,64.93,6524,Hours of seclusion use,0.15,22.98,6524,"28 Crescent Street, Middletown, CT, USA","41,554,306","-72,647,398",41.554306,-72.647398,9.66129,39.93548,71.29032,33.37097,4662.294784,3.087556393,Very Low,1.635466706,Very Low
70022,YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,6504,NEWHAVEN,CT,NEWHAVEN_CT,20 YORK ST NEW HAVEN CT 6504,Hours of physical-restraint use,0.34,319.63,39346,Hours of seclusion use,0,0,39346,"20 York Street, New Haven, CT, USA","41,304,393","-72,935,715",41.304393,-72.935715,11.7449,43.40816,75,36.72449,5495.906948,3.261580579,Very Low,2.884972682,Very Low
70024,WILLIAM W BACKUS HOSPITAL,326 WASHINGTON ST,NORWICH,6360,NEWLONDON,CT,NEWLONDON_CT,326 WASHINGTON ST NORWICH CT 6360,Hours of physical-restraint use,0.08,8.42,4548,Hours of seclusion use,1.39,151.38,4548,"326 Washington Street, Norwich, CT, USA","4,154,264","-72,088,676",41.54264,-72.088676,9.872881,38.69492,69.77119,32.35593,12814.23535,4.324931375,Very Low,3.210029074,Very Low
70025,HARTFORD HOSPITAL,80 SEYMOUR STREET,HARTFORD,6102,HARTFORD,CT,HARTFORD_CT,80 SEYMOUR STREET HARTFORD CT 6102,Hours of physical-restraint use,5.63,3952.15,29264,Hours of seclusion use,1.84,1289.43,29264,"80 Seymour Street, Canton, CT, USA","41,754,172","-72,680,198",41.754172,-72.680198,11.58475,43.55932,74.59322,36.95763,15049.87305,4.563092449,Very Low,3.845986073,Very Low
70027,MANCHESTER MEMORIAL HOSPITAL,71 HAYNES ST,MANCHESTER,6040,HARTFORD,CT,HARTFORD_CT,71 HAYNES ST MANCHESTER CT 6040,Hours of physical-restraint use,0.21,74.81,14888,Hours of seclusion use,0.58,205.77,14888,"71 Haynes Street, Manchester, CT, USA","4,178,169","-72,525,484",41.78169,-72.525484,11.58475,43.55932,74.59322,36.95763,15049.87305,4.563092449,Very Low,3.845986073,Very Low
70028,ST VINCENT'S MEDICAL CENTER,2800 MAIN ST,BRIDGEPORT,6606,FAIRFIELD,CT,FAIRFIELD_CT,2800 MAIN ST BRIDGEPORT CT 6606,Hours of physical-restraint use,0.1,58.12,24841,Hours of seclusion use,0,0,24841,"2800 Main Street, Bridgeport, CT, USA","41,201,329","-7,320,178",41.201329,-73.20178,14.88889,48.36111,79.86111,41.74074,2367.4606,2.463254258,Very Low,1.343747996,Very Low
70029,BRISTOL HOSPITAL,41 BREWSTER RD,BRISTOL,6010,HARTFORD,CT,HARTFORD_CT,41 BREWSTER RD BRISTOL CT 6010,Hours of physical-restraint use,0.13,13.1,4052,Hours of seclusion use,0,0,4052,"41 Brewster Road, Bristol, CT, USA","41,676,417","-72,935,008",41.676417,-72.935008,11.58475,43.55932,74.59322,36.95763,15049.87305,4.563092449,Very Low,3.845986073,Very Low
70031,GRIFFIN HOSPITAL,130 DIVISION ST,DERBY,6418,NEWHAVEN,CT,NEWHAVEN_CT,130 DIVISION ST DERBY CT 6418,Hours of physical-restraint use,0.38,22.52,2468,Hours of seclusion use,0,0,2468,"130 Division Street, Derby, CT, USA","41,335,025","-73,088,623",41.335025,-73.088623,11.7449,43.40816,75,36.72449,5495.906948,3.261580579,Very Low,2.884972682,Very Low
70033,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,6810,FAIRFIELD,CT,FAIRFIELD_CT,24 HOSPITAL AVE DANBURY CT 6810,Hours of physical-restraint use,0.27,17.43,2704,Hours of seclusion use,0.01,0.48,2704,"24 Hospital Avenue, Danbury, CT, USA","4,140,498","-73,443,513",41.40498,-73.443513,14.88889,48.36111,79.86111,41.74074,2367.4606,2.463254258,Very Low,1.343747996,Very Low
70034,NORWALK HOSPITAL,24 STEVENS STREET,NORWALK,6856,FAIRFIELD,CT,FAIRFIELD_CT,24 STEVENS STREET NORWALK CT 6856,Hours of physical-restraint use,0.31,11.68,1563,Hours of seclusion use,0,0,1563,"Stevens Street, Norwalk, CT, USA","41,110,351","-73,421,838",41.110351,-73.421838,14.88889,48.36111,79.86111,41.74074,2367.4606,2.463254258,Very Low,1.343747996,Very Low
70035,THE HOSPITAL OF CENTRAL CONNECTICUT,100 GRAND STREET,NEW BRITAIN,6050,HARTFORD,CT,HARTFORD_CT,100 GRAND STREET NEW BRITAIN CT 6050,Hours of physical-restraint use,1.78,371.33,8703,Hours of seclusion use,0.41,86.23,8703,"100 Grand St, New Britain, CT, USA","41,661,475","-72,786,599",41.661475,-72.786599,11.58475,43.55932,74.59322,36.95763,15049.87305,4.563092449,Very Low,3.845986073,Very Low
70036,JOHN DEMPSEY HOSPITAL,263 FARMINGTON AVE,FARMINGTON,6032,HARTFORD,CT,HARTFORD_CT,263 FARMINGTON AVE FARMINGTON CT 6032,Hours of physical-restraint use,0.8,109.77,5733,Hours of seclusion use,0.21,28.39,5733,"263 Farmington Ave, Farmington, CT, USA","41,734,182","-72,793,791",41.734182,-72.793791,11.58475,43.55932,74.59322,36.95763,15049.87305,4.563092449,Very Low,3.845986073,Very Low
70039,MASONICARE HEALTH CENTER HOSPITAL,22 MASONIC AVE,WALLINGFORD,6492,NEWHAVEN,CT,NEWHAVEN_CT,22 MASONIC AVE WALLINGFORD CT 6492,Hours of physical-restraint use,2.81,594,8794,Hours of seclusion use,0.23,49,8794,"22 Masonic Avenue, Wallingford Center, CT, USA","41,462,755","-72,835,673",41.462755,-72.835673,11.7449,43.40816,75,36.72449,5495.906948,3.261580579,Very Low,2.884972682,Very Low
70040,HEBREW HOME AND HOSPITAL INC,1 ABRAHMS BOULEVARD,WEST HARTFORD,6117,HARTFORD,CT,HARTFORD_CT,1 ABRAHMS BOULEVARD WEST HARTFORD CT 6117,Hours of physical-restraint use,0.2,43.5,8877,Hours of seclusion use,0.26,55.9,8877,"West Hartford, CT, USA","41,769,858","-72,752,718",41.769858,-72.752718,11.58475,43.55932,74.59322,36.95763,15049.87305,4.563092449,Very Low,3.845986073,Very Low
74003,CONNECTICUT VALLEY HOSP,SILVER ST,MIDDLETOWN,6457,MIDDLESEX,CT,MIDDLESEX_CT,SILVER ST MIDDLETOWN CT 6457,Hours of physical-restraint use,0.43,769.38,74669,Hours of seclusion use,0.06,107.5,74669,"Silver Street, Middletown, CT, USA","41,555,568","-72,625,221",41.555568,-72.625221,9.66129,39.93548,71.29032,33.37097,4662.294784,3.087556393,Very Low,1.635466706,Very Low
74008,NATCHAUG HOSPITAL,189 STORRS RD,MANSFIELD CENTER,6250,TOLLAND,CT,TOLLAND_CT,189 STORRS RD MANSFIELD CENTER CT 6250,Hours of physical-restraint use,0.05,18.67,15376,Hours of seclusion use,0.3,110.88,15376,"Storrs Road, Mansfield Center, CT, USA","41,763,682","-72,197,196",41.763682,-72.197196,6.338235,32.32353,62.94118,26.23529,8958.595691,3.838500791,Very Low,1.439898721,Very Low
74011,CONNECTICUT MENTAL HEALTH CENTER,34 PARK STREET,NEW HAVEN,6508,NEWHAVEN,CT,NEWHAVEN_CT,34 PARK STREET NEW HAVEN CT 6508,Hours of physical-restraint use,0.07,16,8909,Hours of seclusion use,0,0.67,8909,"34 Park St, New Haven, CT, USA","41,305,136","-72,936,753",41.305136,-72.936753,11.7449,43.40816,75,36.72449,5495.906948,3.261580579,Very Low,2.884972682,Very Low
74012,SOUTHWEST CONNECTICUT MENTAL HEALTH,1635 CENTRAL AVE,BRIDGEPORT,6610,FAIRFIELD,CT,FAIRFIELD_CT,1635 CENTRAL AVE BRIDGEPORT CT 6610,Hours of physical-restraint use,0.39,197.57,21313,Hours of seclusion use,0.17,85.55,21313,"Central Avenue, Bridgeport, CT, USA","41,180,116","-73,165,996",41.180116,-73.165996,14.88889,48.36111,79.86111,41.74074,2367.4606,2.463254258,Very Low,1.343747996,Very Low
74014,SILVER HILL HOSPITAL INC,208 VALLEY ROAD,NEW CANAAN,6840,FAIRFIELD,CT,FAIRFIELD_CT,208 VALLEY ROAD NEW CANAAN CT 6840,Hours of physical-restraint use,0,0.02,7267,Hours of seclusion use,0.02,3.8,7267,"208 Valley Rd, New Canaan, CT, USA","41,164,659","-73,472,983",41.164659,-73.472983,14.88889,48.36111,79.86111,41.74074,2367.4606,2.463254258,Very Low,1.343747996,Very Low
74015,ALBERT J SOLNIT CHILDREN'S CENTER - SOUTH CAMPUS,915 RIVER ROAD,MIDDLETOWN,6457,MIDDLESEX,CT,MIDDLESEX_CT,915 RIVER ROAD MIDDLETOWN CT 6457,Hours of physical-restraint use,Not Available,Not Available,Not Available,Hours of seclusion use,Not Available,Not Available,Not Available,"915 River Road, Middletown, CT, USA","41,557,551","-72,614,363",41.557551,-72.614363,9.66129,39.93548,71.29032,33.37097,4662.294784,3.087556393,Very Low,1.635466706,Very Low
80001,CHRISTIANA HOSPITAL,4755 OGLETOWN-STANTON ROAD,NEWARK,19718,NEWCASTLE,DE,NEWCASTLE_DE,4755 OGLETOWN-STANTON ROAD NEWARK DE 19718,Hours of physical-restraint use,0.02,5,8712,Hours of seclusion use,0.02,3.4,8712,"Newark, DE, USA","39,674,921","-75,752,432",39.674921,-75.752432,28.89189,71.5,100.973,65.36487,78011.38669,7.897100314,Relatively Low,5.341341162,Very Low
84001,DELAWARE PSYCHIATRIC CENTER,1901 N DUPONT HIGHWAY,NEW CASTLE,19720,NEWCASTLE,DE,NEWCASTLE_DE,1901 N DUPONT HIGHWAY NEW CASTLE DE 19720,Hours of physical-restraint use,0,3,26428,Hours of seclusion use,0,0,26428,"New Castle, DE, USA","39,664,685","-75,566,167",39.664685,-75.566167,28.89189,71.5,100.973,65.36487,78011.38669,7.897100314,Relatively Low,5.341341162,Very Low
84002,ROCKFORD CENTER,100 ROCKFORD DRIVE,NEWARK,19713,NEWCASTLE,DE,NEWCASTLE_DE,100 ROCKFORD DRIVE NEWARK DE 19713,Hours of physical-restraint use,0.07,64.45,41255,Hours of seclusion use,0.04,44.5,41255,"Newark, DE, USA","39,674,921","-75,752,432",39.674921,-75.752432,28.89189,71.5,100.973,65.36487,78011.38669,7.897100314,Relatively Low,5.341341162,Very Low
84003,MEADOWWOOD BEHAVIORAL HEALTH SYSTEM,575 SOUTH DUPONT HIGHWAY,NEW CASTLE,19720,NEWCASTLE,DE,NEWCASTLE_DE,575 SOUTH DUPONT HIGHWAY NEW CASTLE DE 19720,Hours of physical-restraint use,0.03,27.33,39647,Hours of seclusion use,0,0,39647,"New Castle, DE, USA","39,664,685","-75,566,167",39.664685,-75.566167,28.89189,71.5,100.973,65.36487,78011.38669,7.897100314,Relatively Low,5.341341162,Very Low
84004,DOVER BEHAVIORAL HEALTH SYSTEM,725 HORSEPOND ROAD,DOVER,19901,KENT,DE,KENT_DE,725 HORSEPOND ROAD DOVER DE 19901,Hours of physical-restraint use,0.07,49.22,31468,Hours of seclusion use,0.11,81.12,31468,"725 Horsepond Rd, Dover, DE, USA","39,153,139","-75,484,413",39.153139,-75.484413,29.59375,72.85416,102.7917,66.48959,133028.1352,9.434730297,Relatively Low,7.635125451,Relatively Low
84005,SUN BEHAVIORAL DELAWARE LLC,21655 BIDEN AVENUE,GEORGETOWN,19947,SUSSEX,DE,SUSSEX_DE,21655 BIDEN AVENUE GEORGETOWN DE 19947,Hours of physical-restraint use,0.03,16.57,21064,Hours of seclusion use,0,0,21064,"Biden Avenue, Georgetown, DE, USA","38,699,311","-75,406,834",38.699311,-75.406834,32.52229,76.84714,105.7325,70.37579,210740.8984,10.99844442,Relatively Low,11.83679921,Relatively Low
90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,20037,THEDISTRICT,DC,THEDISTRICT_DC,900 23RD ST NW WASHINGTON DC 20037,Hours of physical-restraint use,0.01,0.93,3720,Hours of seclusion use,0,0,3720,"900 23rd Street Nw, Washington, DC, USA","38,901,584","-77,050,338",38.901584,-77.050338,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,20007,THEDISTRICT,DC,THEDISTRICT_DC,3800 RESERVOIR RD WASHINGTON DC 20007,Hours of physical-restraint use,0,0,2343,Hours of seclusion use,0.02,1,2343,"District of Columbia, USA","38,912,097","-77,014,683",38.912097,-77.014683,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,20016,THEDISTRICT,DC,THEDISTRICT_DC,5255 LOUGHBORO RD NW WASHINGTON DC 20016,Hours of physical-restraint use,0,0,4631,Hours of seclusion use,0.09,9.8,4631,"5255 Loughboro Road Nw, Washington, DC, USA","38,936,167","-77,108,831",38.936167,-77.108831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90011,MEDSTAR WASHINGTON HOSPITAL CENTER,110 IRVING STREET NW,WASHINGTON,20010,THEDISTRICT,DC,THEDISTRICT_DC,110 IRVING STREET NW WASHINGTON DC 20010,Hours of physical-restraint use,0.25,66.77,11266,Hours of seclusion use,0.09,23.93,11266,"110 Irving Street Northwest, Washington, DC, USA","38,929,652","-77,015,648",38.929652,-77.015648,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94001,ST ELIZABETHS HOSPITAL,"1100 ALABAMA AVENUE, SE",WASHINGTON,20032,THEDISTRICT,DC,THEDISTRICT_DC,"1100 ALABAMA AVENUE, SE WASHINGTON DC 20032",Hours of physical-restraint use,0.14,263,78184,Hours of seclusion use,0.08,144.44,78184,"1100 Alabama Avenue Se, Washington, DC, USA","38,848,273","-76,988,407",38.848273,-76.988407,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
94004,PSYCHIATRIC INSTITUTE OF WASHINGTON,"4228 WISCONSIN AVENUE, NW",WASHINGTON,20016,THEDISTRICT,DC,THEDISTRICT_DC,"4228 WISCONSIN AVENUE, NW WASHINGTON DC 20016",Hours of physical-restraint use,0.02,18.3,41160,Hours of seclusion use,0.04,41.43,41160,"4228 Wisconsin Avenue Nw, Washington, DC, USA","3,894,391","-77,077,965",38.94391,-77.077965,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
100006,ORLANDO HEALTH,52 W UNDERWOOD ST,ORLANDO,32806,ORANGE,FL,ORANGE_FL,52 W UNDERWOOD ST ORLANDO FL 32806,Hours of physical-restraint use,0.84,441.61,21958,Hours of seclusion use,0,0,21958,"Orlando, FL, USA","2,841,959","-81,293,691",28.41959,-81.293691,127.8425,169.4041,188.2603,164.363,10150383.88,40.01681117,Relatively High,40.20185366,Relatively High
